Time	HMO	HEXOSE	SUCCINATE	FORMATE
34,9	16.1829564783608	20.8905384747448	8.42726760530962	8.75247717049929
35	19.2631100671465	21.3433259581012	8.4183939145764	8.78399013852889
35,1	18.4619944387184	21.8019779222082	8.40898198921635	8.81601593762431
35,2	17.3732419640722	22.2172666848536	8.40073997649234	8.84946952134113
35,3	16.3406698029633	22.5912625286523	8.39366522890047	8.88424919082085
35,4	15.3611406265173	22.9256558306796	8.38776813402596	8.92027973239153
35,5	14.4317671525287	23.2217631207249	8.38306238300175	8.95749698344748
35,6	13.5498881466187	23.4806059108031	8.37955814851818	8.9958378866298
35,7	12.7130473047567	23.702974019825	8.37725771415451	9.03523390164215
35,8	11.9189744016242	23.889477457177	8.37615286780329	9.07560686914661
35,9	11.1655682721023	24.0405897284987	8.37622354160409	9.11686664693582
36	10.4508813090725	24.1566846236672	8.37743731631281	9.15891001592189
36,1	9.77310523927353	24.2380679850601	8.37974951214218	9.20162048822985
36,2	9.13055799525429	24.2850055478176	8.38310366634015	9.24486874993363
36,3	8.52167154373444	24.297747642235	8.38743225581246	9.28851354450622
36,4	7.94498056365002	24.2765513198189	8.3926575658491	9.33240285644024
36,5	7.39911189364588	24.2217002882628	8.39869263739488	9.37637529294026
36,6	6.88277469050449	24.1335229029143	8.405442248293	9.42026158908785
36,7	6.39475125803347	24.0124083540072	8.41280390073869	9.46388618144288
36,8	5.9338885209118	23.8588211038405	8.4206687994086	9.50706880891299
36,9	5.4990901302744	23.6733135621934	8.42892281352128	9.54962610956185
37	5.08930919756697	23.4565369390439	8.43744742223145	9.59137318906617
37,1	4.70354166054298	23.209250200131	8.44612058120987	9.632125142539
37,2	4.34082029375278	22.9323280637455	8.45481405917865	9.67169862545443
37,3	4.00020936655086	22.6267659361039	8.46339326869166	9.70991366113547
37,4	3.68079995484032	22.2936804145497	8.47172444323238	9.74659495922175
37,5	3.38170592874958	21.9343094185718	8.47967585740401	9.7815729177642
37,6	3.10206061035427	21.5500100772881	8.48711852231048	9.81468456505567
37,7	2.84101409399733	21.1422541915634	8.49392692183027	9.84577443803506
37,8	2.59773121250417	20.7126213296976	8.49997978182028	9.87469539064946
37,9	2.37139012140424	20.2627896797376	8.50516086102821	9.90130932789704
38	2.16118146164858	19.7945248479507	8.50935974912152	9.92548786311785
38,1	5.65886990304509	19.557134061505	8.51108544891167	9.94957909913383
38,2	9.25887868074116	19.7038101758654	8.50882977402701	9.97526945464248
38,3	12.6574271078067	20.0563118041498	8.5035072584237	10.0014698977671
38,4	15.8780638037627	20.5316807835903	8.49578417557015	10.0279996663144
38,5	18.9366511776681	21.0837529814974	8.48613073690825	10.0548893905469
38,6	18.113493658028	21.6425705667401	8.47612712039459	10.0829233292291
38,7	17.005368218501	22.1436276181694	8.46755836258694	10.1129552632795
38,8	15.9559845572236	22.5897924033256	8.4603830041539	10.144782057002
38,9	14.9621015291462	22.9834971369474	8.45457564378157	10.1782409091539
39	14.0207346012279	23.3267410069527	8.45011670898302	10.2131900236839
39,1	13.1291302248671	23.6211849095671	8.44698520962159	10.2494961633868
39,2	12.2847432127135	23.8682278953113	8.44515408232113	10.2870263309668
39,3	11.4852165089263	24.0690698935494	8.44458738155863	10.3256424530959
39,4	10.7283629231142	24.2247639648242	8.44523876487113	10.3651982305049
39,5	10.0121485149288	24.3362604249148	8.44705086950164	10.4055375390057
39,6	9.33467739634704	24.4044445405919	8.44995529136337	10.4464939327328
39,7	8.69417777636508	24.4301690278345	8.45387296167062	10.4878909234639
39,8	8.08898911600738	24.4142822355929	8.45871477874558	10.529542799082
39,9	7.51755029477294	24.3576526376515	8.46438239794299	10.5712558086738
40	6.97838871563024	24.2611900587162	8.47076911565551	10.6128295880439
40,1	6.47011029612376	24.1258639128393	8.47776080719241	10.6540587326178
40,2	5.99139030911844	23.9527186218496	8.48523689530819	10.6947344485321
40,3	5.54096504883577	23.7428863011852	8.49307133798088	10.7346462299221
40,4	5.11762430652033	23.4975967453411	8.50113363189779	10.7735835230154
40,5	4.72020464555173	23.2181847116652	8.50928983285232	10.8113373470623
40,6	4.34758346823148	22.9060944871306	8.51740359650787	10.8477018493878
40,7	3.99867386595296	22.5628817262896	8.52533724321245	10.8824757776239
40,8	3.67242024117154	22.1902125683338	8.53295284913797	10.9154638569224
40,9	3.36779468378779	21.7898600753209	8.54011336331997	10.9464780639039
41	3.08379407663857	21.363698079872	8.54668374653572	10.9753387924145
41,1	6.51583709607141	21.1403604519242	8.55091889673828	11.0042111177601
41,2	10.055660799998	21.2823631567156	8.55117911326692	11.0349486463521
41,3	13.3946406786026	21.634966566306	8.54847652063563	11.0666272489314
41,4	16.555470553698	22.1192784618746	8.54352065468111	11.0990836243758
41,5	19.554012033129	22.6889557806612	8.53680871414659	11.1323498168135
41,6	18.6723671528457	23.2665665108348	8.52999937554331	11.1671994833233
41,7	17.5095193181336	23.7785246878962	8.52494443151954	11.2044230719142
41,8	16.4090191979019	24.2279584567336	8.5215577130098	11.2437372440826
41,9	15.3674735734387	24.6175686097465	8.51977163049933	11.2849052517302
42	14.3817537230329	24.9496255842319	8.5195274474365	11.3277162935714
42,1	13.4489688552657	25.2260666010551	8.52076809877794	11.371972242523
42,2	12.5664424498567	25.448574915964	8.52343339560563	11.4174786982501
42,3	11.7316909829196	25.6186464814802	8.52745604650733	11.4640392084179
42,4	10.9424046752961	25.7376573802534	8.53274970133461	11.5114518268936
42,5	10.1964299564163	25.8068854214776	8.53922764474069	11.5595073190498
42,6	9.49175340647657	25.8275558240985	8.54679749560465	11.6079884896395
42,7	8.82648707997166	25.8008795514816	8.55535753788876	11.6566704038227
42,8	8.19885506537848	25.7280820939254	8.56479704936542	11.7053212055403
42,9	7.60718118665262	25.6104279537392	8.57499683107	11.753703342388
43	7.04987777799721	25.4492412419725	8.58582988275606	11.8015750581744
43,1	6.52543548100037	25.2459226645032	8.59716218832502	11.8486920493024
43,2	6.03241402639934	25.0019630778171	8.60885359021786	11.8948092066675
43,3	5.56943397198301	24.7189537279109	8.62075874178031	11.939682383705
43,4	5.13516937384832	24.3985932445083	8.63272813271401	11.9830701455378
43,5	4.72834137062589	24.0426914438342	8.64460918569107	12.0247354652799
43,6	4.34771265958808	23.6531699941184	8.65624742265204	12.0644473423905
43,7	3.99208283998217	23.2320600167183	8.66748769773646	12.1019823251562
43,8	3.66028459281867	22.7814967300695	8.678175490673	12.1371259252671
43,9	3.35118065816178	22.3037112908249	8.68815825025092	12.1696739172394
44	3.06366156135787	21.8010200429629	8.69728677267415	12.1994335191973
44,1	2.7966440294119	21.2758114468642	8.70541659462445	12.2262244543139
44,2	2.54907002881713	20.7305310210312	8.71240937623991	12.2498798940536
44,3	2.31990634754539	20.1676646834922	8.7181342454251	12.2702472853429
44,4	2.10814463753012	19.5897209223727	8.7224690723789	12.2871890640413
44,5	1.9128018305558	18.9992122507981	8.72530164230957	12.3005832567744
44,6	1.73292084043252	18.3986364069425	8.72653069524003	12.3103239725472
44,7	1.56757146773633	17.7904577444371	8.72606680468222	12.3163217848004
44,8	1.41585142988026	17.1770892227094	8.72383307169424	12.3185040039244
44,9	1.2768874481364	16.5608753546232	8.71976561717046	12.3168148398453
45	1.14983633349039	15.9440764054046	8.71381386272496	12.3112154542441
45,1	1.03388602381688	15.3288540686519	8.70594059865599	12.3016839022517
45,2	0.928256534835173	14.7172587786691	8.69612184558957	12.2882149640252
45,3	0.832200795898734	14.1112187588481	8.68434652385883	12.2708198673511
45,4	0.745063113203972	13.5125387513681	8.67061599227314	12.2495260038304
45,5	0.666385637548928	12.9229998024345	8.65494426735762	12.2243784619916
45,6	0.595484106676748	12.3442968295274	8.63735797451012	12.195440915902
45,7	0.531683412320094	11.7779272683987	8.61789495517453	12.1627937105544
45,8	0.474352438427002	11.2251921219717	8.59660293596958	12.1265322814743
45,9	0.422903223432796	10.6872022346504	8.5735382272685	12.0867656071839
46	0.376789879232097	10.164885863304	8.54876446195028	12.0436146715628
46,1	0.335507287819178	9.65899738981995	8.52235139125677	11.9972109432548
46,2	0.298589600242718	9.17012701178358	8.49437374983101	11.9476948793608
46,3	0.265608565884408	8.69871123890941	8.46491019772539	11.8952144608715
46,4	0.236171722750824	8.24504401508606	8.43404234362895	11.8399237675753
46,5	0.209920481158437	7.80928828110039	8.40185385081369	11.7819816004217
46,6	0.1865281337097	7.39148779271389	8.36842962528881	11.7215501594402
46,7	0.165697823764844	6.99157901355938	8.3338550842676	11.6587937852063
46,8	0.147160502803183	6.60940291240262	8.2982155021584	11.5938777714816
46,9	0.130672904332758	6.2447165091467	8.26159543075296	11.5269672559843
47	0.116015558599641	5.89720403258757	8.22407818998542	11.4582261953175
47,1	0.102990868537271	5.56648757415095	8.18574542547886	11.3878164289092
47,2	0.0914212634358564	5.2521371443953	8.14667672901908	11.3158968354788
47,3	0.081147442919411	4.95368006177586	8.10694931805476	11.2426225841018
47,4	0.0720267201619228	4.67060962503298	8.06663777029755	11.1681444804721
47,5	0.0639314699721966	4.40239304082272	8.02581380947603	11.0926084075252
47,6	0.056747684498833	4.14847859631031	7.98454613828598	11.0161548582387
47,7	0.0503736368821891	3.90830208207999	7.94290031457939	10.938918557226
47,8	0.04471865120678	3.68129248374732	7.90093866685481	10.8610281666984
47,9	0.0397019755605355	3.46687697111341	7.85872024515659	10.7826060715297
48,1	3.68643234525935	3.51478732774269	7.77367669691073	10.6260605211461
48,2	7.38638848721973	4.37308139237843	7.7312065429817	10.5534198273294
48,3	10.8612235192907	5.49643581061362	7.68980523967627	10.4879016285924
48,4	14.1443134176175	6.7496465973427	7.64989323765015	10.4301656152743
48,5	17.2585652549926	8.06385146876797	7.61159411845833	10.38013031613
48,6	16.4888817085064	9.34375461558851	7.57592923660216	10.338243785839
48,7	15.4351968862147	10.5062170336588	7.54402894259539	10.3046256829063
48,8	14.4409160372617	11.560828657	7.51552327555336	10.2781227666999
48,9	13.5025368484097	12.5156388250858	7.49012194295889	10.2578384892952
49	12.6168528062809	13.3774008846354	7.46758860784055	10.2430529424722
49,1	11.780918772014	14.1518661117573	7.44772282349842	10.2331685901274
49,2	10.9920217951714	14.8440032591219	7.43034756607328	10.2276729988047
49,3	10.2476558972357	15.4581660733399	7.41530065274983	10.2261131731259
49,4	9.54549997600582	15.9982236126306	7.40242886390864	10.2280778812229
49,5	8.88339823850018	16.4676634072669	7.39158395336052	10.2331855253288
49,6	8.25934273623979	16.8696743730585	7.38261998263475	10.2410758890858
49,7	7.67145768996887	17.2072142956752	7.37539158889517	10.2514046124405
49,8	7.11798537075472	17.4830652812163	7.36975291609328	10.2638395951247
49,9	6.59727336226593	17.6998795872069	7.365557022261	10.2780587677231
50	6.10776307159702	17.8602175632986	7.36265563379911	10.2937488324678
50,1	5.64797938747844	17.9665789490278	7.36089915794685	10.3106046887282
50,2	5.21652140776973	18.0214284360046	7.36013689255662	10.3283293369348
50,3	4.8120541745572	18.0272161633925	7.36021739140491	10.3466341102672
50,4	4.43330136618448	17.986393651246	7.36098895599255	10.3652391231385
50,5	4.07903890202164	17.901425567483	7.36230023282933	10.3838738542664
50,6	3.74808941843548	17.7747976577459	7.36400089978328	10.4022778032525
50,7	3.43931757389674	17.6090211333127	7.36594242711268	10.4202011753726
50,8	3.15162613809289	17.4066338027455	7.36797889900314	10.4374055612099
50,9	2.88395281499855	17.1701982413958	7.36996788039488	10.4536645868819
51	2.63526774384808	16.9022973130616	7.37177131212216	10.4687645175899
51,1	2.40457161566574	16.6055273841244	7.37325641536151	10.4825048025433
51,2	2.1908943372554	16.2824895968089	7.37429658451563	10.4946985533032
51,3	1.99329417009427	15.935779589697	7.37477224631126	10.5051729505209
51,4	1.81085726903575	15.5679760660325	7.37457166236654	10.5137695761265
51,5	1.64269754551666	15.1816286106009	7.37359165300536	10.5203446694522
51,6	5.1705210764119	15.0762088975731	7.37081666973546	10.5272994611103
51,7	8.78306594217049	15.4326474774721	7.36521270146886	10.53689762182
51,8	12.1838440701659	16.0350422553645	7.3577328958454	10.5486072525446
51,9	15.3999587866798	16.7817864506907	7.34909521067714	10.5625057245837
52	18.449399845687	17.6157058957327	7.33975781174902	10.5787090624113
52,1	17.6160900924019	18.4475855785481	7.33114522730338	10.5979835644438
52,2	16.5002558126435	19.1950175644101	7.32479117824669	10.6209838426995
52,3	15.4454671766405	19.8628584940483	7.32053219267941	10.6472664097645
52,4	14.4483501076592	20.4553288756867	7.31823575078536	10.6764690617973
52,5	13.5057965947742	20.9760381141662	7.31778876963807	10.7082812163673
52,6	12.614936889802	21.4281167235937	7.31908893527454	10.7424240610615
52,7	11.773114965732	21.8143222645411	7.32203863765602	10.7786368959735
52,8	10.9778666162008	22.1371254090853	7.32654079702823	10.8166679631368
52,9	10.2268997558567	22.3987807199025	7.33249605608775	10.8562685105179
53	9.51807660016778	22.6013854563083	7.3398009556254	10.8971891787691
53,1	8.84939748559947	22.7469288098503	7.34834681893584	10.9391780492911
53,2	8.21898615049632	22.8373333130643	7.35801914989641	10.9819798739746
53,3	7.62507634098161	22.8744896842554	7.36869740793034	11.0253361380919
53,4	7.06599963923553	22.8602860191884	7.38025506542709	11.068985702007
53,5	6.540174436386	22.7966319832909	7.39255988365755	11.1126658350349
53,6	6.04609599071457	22.6854784716194	7.40547436479178	11.1561135035381
53,7	5.58232752508623	22.5288330717954	7.41885635247836	11.1990668107252
53,8	5.14749232621997	22.3287715757344	7.43255976315151	11.2412665115775
53,9	4.7402668131571	22.0874457310146	7.44643543594665	11.2824575456808
54	4.35937454347456	21.8070873961797	7.4603320916928	11.3223905454278
54,1	4.00358112381842	21.4900092614788	7.47409739159761	11.3608232884245
54,2	3.671689986639	21.1386023134685	7.48757908453235	11.397522071848
54,3	3.36253898813557	20.7553302545002	7.50062622879073	11.4322629935347
54,4	3.07499777404762	20.3427211319882	7.51309047035101	11.4648331300759
54,5	2.80796585087849	19.9033564825366	7.52482735551988	11.4950316063776
54,6	2.56037129132681	19.4398583469903	7.53569765187683	11.5226705541703
54,7	2.33116999508273	18.9548745585396	7.54556864814301	11.5475759589597
54,8	2.11934542059964	18.4510627416286	7.55431540139546	11.5695883960627
54,9	1.92390870068166	17.9310734799149	7.56182189928636	11.5885636568387
55	1.74389905514788	17.3975331136891	7.56798210584902	11.6043732662236
55,1	5.25902895639038	17.1554192117477	7.57172326353657	11.6200768850333
55,2	8.85416531467319	17.4013543753147	7.5718764202872	11.6384093230716
55,3	12.233055298606	17.9197320580896	7.56951736115556	11.6585581281761
55,4	15.4237284749379	18.6045953426152	7.56551821449541	11.6805691869203
55,5	18.445018792502	19.3945454912584	7.56045270165782	11.7045930567295
55,6	17.5834408912479	20.188567499278	7.55593350313041	11.731405609272
55,7	16.4420458957677	20.8917260060948	7.55365477642179	11.7615978532494
55,8	15.3643006647069	21.5092310370034	7.55343397223094	11.7946869220078
55,9	14.3467281211355	22.045656454158	7.55512121767635	11.8302769217566
56	13.3861192677499	22.5049615743309	7.5585873823339	11.8680273093803
56,1	12.4795042822036	22.8906313844765	7.56371490987331	11.90763195822
56,2	11.6241270354265	23.2057885901825	7.57039134679082	11.948804801453
56,3	10.8174224130869	23.4532841309591	7.57850484786005	11.9912702497544
56,4	10.0569960012984	23.635770942421	7.58794112468366	12.0347570534565
56,5	9.34060581611858	23.7557644379413	7.59858144872831	12.0789946365482
56,6	8.66614583779496	23.8156922444707	7.61030142957124	12.1237111937814
56,7	8.03163116860855	23.8179350481953	7.6229703700329	12.1686330347947
56,8	7.43518467519051	23.7648599120774	7.63645105896386	12.2134847988259
56,9	6.8750250069137	23.6588470686859	7.65059990500431	12.2579902645926
57	6.34945590421781	23.5023109329357	7.66526734472413	12.3018735530908
57,1	5.85685672633509	23.2977158957256	7.68029847923471	12.3448605743436
57,2	5.39567413804507	23.0475873336024	7.69553390690413	12.3866806082712
57,3	4.96441490064325	22.7545181890843	7.71081072789285	12.4270679389399
57,4	4.56163971391121	22.4211714321228	7.72596370014873	12.4657634833249
57,5	4.18595805411257	22.0502786983529	7.74082652728402	12.5025163723655
57,6	3.83602394853505	21.6446354083082	7.75523325726621	12.5370854548088
57,7	3.51053262057535	21.2070926979495	7.7690197678507	12.5692407040165
57,8	3.20821793168641	20.7405465341819	7.78202529124221	12.5987645154363
57,9	2.92785053886576	20.2479245301382	7.79409355329131	12.6254529044396
58	2.66823667812591	19.7321706457341	7.80507443045141	12.6491166074432
58,1	2.42821748039888	19.1962283237693	7.81482598839619	12.6695820107
58,2	2.20666872386946	18.6430228234042	7.82321591591751	12.6866919410139
58,3	2.00250092605578	18.0754431160638	7.83012281034452	12.7003063373638
58,4	1.8146596834263	17.4963238334804	7.83543730569978	12.7103028021294
58,5	1.64212617353403	16.9084277281587	7.83906301244124	12.7165770301571
58,6	5.16056892272808	16.6339127404017	7.84007688619533	12.7226269682712
58,7	8.75100782293179	16.8856329441047	7.83739290964716	12.7317370775157
58,8	12.1193791263621	17.4371345882859	7.83217404597815	12.7432112737376
58,9	15.2952710032159	18.1743166511299	7.82541558963916	12.7572247354596
59	18.2986507480603	19.0298901464122	7.81776991252559	12.7740064423864
59,1	17.4188087197269	19.8894022521957	7.81097793587742	12.7943479723122
59,2	16.2616809186759	20.6445658935074	7.80681729979797	12.8187106378999
59,3	15.1705902228504	21.3018012938775	7.80503981568486	12.8464582235818
59,4	14.141920035368	21.8667752360835	7.8054393524583	12.8770692793267
59,5	13.1723277073358	22.3444415845668	7.80783758922848	12.9100981994852
59,6	12.2587141748472	22.7392064688589	7.81207308779552	12.9451493700187
59,7	11.3981973073722	23.0550586798179	7.81799354591857	12.9818593734292
59,8	10.588088318666	23.2956735561327	7.8254503774251	13.0198849959435
59,9	9.82587077732739	23.4644963156009	7.83429499410639	13.0588953938037
60	9.1091818760405	23.5648091513012	7.84437633815214	13.0985672282667
60,1	8.43579570202034	23.5997852483531	7.85553934266817	13.1385819086946
60,2	7.80360831006014	23.5725320417161	7.86762409166764	13.1786243212578
60,3	7.21062444175812	23.4861254347332	7.88046551834761	13.2183825921007
60,4	6.65494576475082	23.3436362666695	7.89389352814664	13.2575485571035
60,5	6.13476052708573	23.148150010016	7.90773346607277	13.2958186994012
60,6	5.64833453617736	22.9027804630765	7.92180686984755	13.3328953805116
60,7	5.19400338044373	22.6106780579771	7.93593246431378	13.3684882383175
60,8	4.77016581571515	22.2750333126026	7.94992736040102	13.4023156601617
60,9	4.37527823869813	21.8990759050347	7.96360842522481	13.4341062653587
61	4.00785016699702	21.4860698312191	7.97679378946708	13.463600350861
61,1	3.66644064034483	21.0393051113098	7.98930445862784	13.4905512681689
61,2	3.34965545176631	20.5620865310105	8.00096599127207	13.514726709945
61,3	3.05614511144612	20.0577199326326	8.01161020271737	13.5359098922018
61,4	2.78460344117781	19.5294965978349	8.02107685088993	13.5539006228333
61,5	2.53376669441358	18.980676283832	8.02921525968445	13.5685162502484
61,6	2.30241309689427	18.4144694809382	8.03588583526981	13.5795924874254
61,7	2.08936270608227	17.8340194472428	8.04096143280013	13.5869841073429
61,8	1.89347749422368	17.2423845438654	8.04432853506894	13.5905655058604
61,9	1.71366156949589	16.642521342062	8.04588821073534	13.5902311281048
62	1.54886146164003	16.037268904396	8.0455568276128	13.5858957545497
62,1	5.07149582596551	15.7629356722683	8.04258586984693	13.5813028354319
62,2	8.65956534078066	16.0450028321906	8.03603318349575	13.5801857592793
62,3	12.020775650545	16.647728987478	8.02712936963036	13.5820890190834
62,4	15.185961437886	17.4502731278936	8.01695900997904	13.5873509387735
62,5	18.1760046568708	18.3805277499452	8.00622416924196	13.5962804487638
62,6	17.2824996242228	19.3128218765159	7.99674514109409	13.6096779820655
62,7	16.113784113373	20.127810150767	7.99033414318738	13.6278648394685
62,8	15.0130486668219	20.8332115535387	7.98666942806563	13.650037304724
62,9	13.9765493992221	21.4358455424232	7.98548270282966	13.6755386366258
63	13.0008223021263	21.9416999604473	7.9865421288009	13.7038116835978
63,1	12.0826515981447	22.3561245190188	7.98963934623714	13.7343672582767
63,2	11.2190420927066	22.6839816865174	7.99458023572003	13.7667622993689
63,3	10.4071948365353	22.9297653722056	8.00117840651905	13.8005850223988
63,4	9.64448560493504	23.0976948311779	8.00925068125436	13.8354450483221
63,5	8.92844582676172	23.1917891498244	8.01861405333758	13.8709670687973
63,6	8.25674568265297	23.2159262148676	8.02908374448769	13.9067870153494
63,7	7.62717915296084	23.1738890356628	8.04047209785755	13.9425499910374
63,8	7.03765083910782	23.069401553865	8.05258811897138	13.9779094309309
63,9	6.48616441277393	22.9061555512892	8.06523753012617	14.0125271060906
64	5.97081256859024	22.687829897	8.07822324034773	14.0460736922862
